FECHAS,PRECIO-usd,MARKET_CAP-usd,TOTAL_VOLUMES,COIN_ID
2020-01-02,130.4846850311141,14230588104.281237,6623732040.964472,ethereum
2020-01-03,127.04525801179804,13859793329.814827,6497297884.22486,ethereum
2020-01-04,133.70264861844188,14613194775.854177,9655245099.720835,ethereum
2020-01-05,134.1368826978575,14636213160.069315,6958393690.018681,ethereum
2020-01-06,135.00571364233375,14738834254.266087,7260645128.406949,ethereum
2020-01-07,143.80639795566535,15692578635.119993,9514201882.396584,ethereum
2020-01-08,143.019432264986,15656491188.064734,9440938787.519835,ethereum
2020-01-09,140.27393527388705,15364547561.67077,10095847759.294762,ethereum
2020-01-10,137.86055928182662,14998595868.023438,7280640218.292043,ethereum
2020-01-11,144.6047743464792,15647071448.436348,10273370788.312328,ethereum
2020-01-12,142.18233327497873,15564837467.520994,9737605323.282524,ethereum
2020-01-13,145.42287633530452,15859031094.44091,8488793477.5950365,ethereum
2020-01-14,143.58796905036286,15715287657.358463,8019794567.486078,ethereum
2020-01-15,165.99143854583525,18075462340.568443,18970204899.197784,ethereum
2020-01-16,166.2530969048888,18104742352.015366,17862385531.73745,ethereum
2020-01-17,163.80590111423027,17869543294.566414,14605493158.53319,ethereum
2020-01-18,171.15621787671842,18727969032.79025,15915322019.78247,ethereum
2020-01-19,174.23837318258896,19138755594.52358,15808136411.02366,ethereum
2020-01-20,166.6271059505621,18220366702.244606,14003433869.000366,ethereum
2020-01-21,166.93852805776982,18243871990.6739,10983216126.222286,ethereum
2020-01-22,169.27993585839258,18460475135.804626,8267420452.9121065,ethereum
2020-01-23,167.8265296405669,18358377435.95901,8809189828.884594,ethereum
2020-01-24,162.51937110634034,17722969842.693172,9017537604.34573,ethereum
2020-01-25,162.40947975163584,17777723072.283943,11043498594.604164,ethereum
2020-01-26,160.6736108617405,17587666193.195988,8673816085.484137,ethereum
2020-01-27,167.6474095857562,18279197138.315884,10518901915.39258,ethereum
2020-01-28,169.7364357354222,18576520021.386745,12435457692.695446,ethereum
2020-01-29,175.19000305345378,19212409346.36024,14300512538.139254,ethereum
2020-01-30,173.70688823620796,19140249467.28951,15565369994.796808,ethereum
2020-01-31,184.72621843141044,20090242968.224346,18170945326.39071,ethereum
2020-02-01,179.22910385240368,19751392940.997242,18506953476.934044,ethereum
2020-02-02,183.33693755210257,20079997942.89275,19083817630.29935,ethereum
2020-02-03,188.55064179431113,20619310835.276108,21543158277.49522,ethereum
2020-02-04,189.86176346298166,20791014743.301926,23519056716.26084,ethereum
2020-02-05,188.84220736948276,20665245888.10715,21734656893.64477,ethereum
2020-02-06,203.8593183747095,22414850796.683693,27708721578.171207,ethereum
2020-02-07,212.73341421352782,23314707733.86607,30730370695.67516,ethereum
2020-02-08,223.27631974791998,24407934017.312393,34073387340.7219,ethereum
2020-02-09,223.30077697426225,24478412143.01876,35852075948.97941,ethereum
2020-02-10,228.29226083217347,25011126326.73704,37065973224.819984,ethereum
2020-02-11,224.14699652028605,24577280465.17777,40180881296.506096,ethereum
2020-02-12,236.78534852972567,25966283262.662064,17260236147.946793,ethereum
2020-02-13,264.03276824299627,29001954205.996136,25083848405.774593,ethereum
2020-02-14,267.6704445042514,29312880235.867893,31919298278.23887,ethereum
2020-02-15,284.2318914741183,31059453816.69378,32486783383.59592,ethereum
2020-02-16,263.8999463915962,28909877146.05339,31021139510.840595,ethereum
2020-02-17,262.1562443168135,28746450516.039288,26307305450.095947,ethereum
2020-02-18,267.9356656159883,29075052114.63163,28621805406.267815,ethereum
2020-02-19,281.9457403055278,31034929114.66128,33038477053.26572,ethereum
2020-02-20,259.1838037480287,28662558273.135616,24634102799.07547,ethereum
2020-02-21,257.9883953048601,28258309183.25315,34355959852.746918,ethereum
2020-02-22,265.1644591338591,29114570356.366127,18672669187.760765,ethereum
2020-02-23,260.99654013152536,28657670954.134422,14860160863.37393,ethereum
2020-02-24,274.6312157785517,30135977087.940575,15734092874.96997,ethereum
2020-02-25,265.2421912203732,28974292556.854683,21019871769.54907,ethereum
2020-02-26,248.31738139395102,27274600634.783813,15216321566.877127,ethereum
2020-02-27,224.81050829744677,24823014146.598347,20470479538.054836,ethereum
2020-02-28,225.42971511683754,24879553838.25944,23994578699.806026,ethereum
2020-02-29,227.70528448376498,25137364865.97101,19715536659.914295,ethereum
2020-03-01,218.34835692985286,24105658618.96741,13967572974.821035,ethereum
2020-03-02,218.93979697447656,24049874527.90718,16557363028.554333,ethereum
2020-03-03,231.67944604592213,25392608994.495888,18301098060.91034,ethereum
2020-03-04,223.96011601810258,24709361638.74632,19133763158.937866,ethereum
2020-03-05,224.13487737180202,24635535324.34428,14844945103.395332,ethereum
2020-03-06,228.0809351016884,25072941968.371387,16056678004.768778,ethereum
2020-03-07,244.23846951978683,26861442576.626507,16938887970.316448,ethereum
2020-03-08,237.38079020191347,26199142579.509506,15033855133.023136,ethereum
2020-03-09,198.81964228768578,22145350491.45419,18839637103.648037,ethereum
2020-03-10,200.84687148188746,22001125399.41239,17900321700.644154,ethereum
2020-03-11,200.74903854851766,22178131746.591427,10622282127.512653,ethereum
2020-03-12,194.21794124025206,21375073649.951973,14699687559.439268,ethereum
2020-03-13,110.5978978308351,11956631650.303354,17357843633.111378,ethereum
2020-03-14,132.57285770180832,14567054564.19822,24412190319.85676,ethereum
2020-03-15,123.030844108903,13505998666.239887,8678897518.712492,ethereum
2020-03-16,124.60342553062202,13756072458.523424,10971643911.795376,ethereum
2020-03-17,110.99159845334059,12178760413.015514,11161656313.89003,ethereum
2020-03-18,117.21704138518466,12991193734.51619,10514054745.732649,ethereum
2020-03-19,117.7004246469663,12900856057.87349,9829287702.00789,ethereum
2020-03-20,136.81187578973578,15068113354.89011,13910341816.437582,ethereum
2020-03-21,131.96469397290025,14451395504.502293,16267979993.668526,ethereum
2020-03-22,131.94321845316688,14575207631.098148,12633534610.010733,ethereum
2020-03-23,122.5205987665882,13499834314.773163,10177508398.873247,ethereum
2020-03-24,135.58865798037067,14944699607.313162,11596650460.730272,ethereum
2020-03-25,138.77657127268222,15385255695.77982,12119249137.978954,ethereum
2020-03-26,136.23392142176775,15020580578.564753,10616935307.838089,ethereum
2020-03-27,138.76693759902926,15277363230.972204,7749490793.658535,ethereum
2020-03-28,130.2865618875773,14958737456.74538,10183491264.54011,ethereum
2020-03-29,131.42405214081145,14468066254.835968,11067855577.856102,ethereum
2020-03-30,125.31887451568916,13819843925.360764,7718875104.828544,ethereum
2020-03-31,132.36373895414985,14615131244.892355,8469234427.790874,ethereum
2020-04-01,133.2364468438201,14699970260.177477,7869741296.803818,ethereum
2020-04-02,136.21638557312852,14896572551.520117,7848601147.336895,ethereum
2020-04-03,141.4537053523866,15522802609.007648,13645052823.766476,ethereum
2020-04-04,141.26154326644877,15597757554.270603,11621521038.709623,ethereum
2020-04-05,144.200802681986,15898519073.894499,9863619646.24454,ethereum
2020-04-06,142.8508834648482,15770466064.128725,8271697077.94318,ethereum
2020-04-07,169.85504979336824,18679968361.111393,15337221519.354977,ethereum
2020-04-08,164.5160197107307,18166748814.85624,16711178690.848326,ethereum
2020-04-09,172.80356826747519,19089126835.76443,12116309211.63937,ethereum
2020-04-10,170.09510352387568,18787453383.948494,11971791025.372421,ethereum
2020-04-11,157.74015800780134,17375118634.991734,14135915530.589357,ethereum
2020-04-12,158.32787794181905,17489565908.771362,11128989594.360977,ethereum
2020-04-13,158.8638257195104,17790409219.818943,13002801329.50846,ethereum
2020-04-14,156.70135879140688,17316641314.145325,13286483792.048328,ethereum
2020-04-15,158.26715118298955,17559917949.258163,11468431211.774742,ethereum
2020-04-16,153.2228636800284,16933905371.155535,8578826590.313573,ethereum
2020-04-17,171.7759907508837,18989526634.23506,17430629608.3789,ethereum
2020-04-18,170.445890477055,18844786940.26037,15220772945.895311,ethereum
2020-04-19,187.14354411560592,20686869606.075146,14284812698.801844,ethereum
2020-04-20,180.05859654051866,19894212517.443478,13763176713.456295,ethereum
2020-04-21,170.70405868653958,18894679854.84961,15901061387.704433,ethereum
2020-04-22,170.45154288047368,18883297426.60788,12178214643.078756,ethereum
2020-04-23,182.2767576620704,20165266729.19022,14853382137.991045,ethereum
2020-04-24,184.59370248021838,20371607313.859978,6903118239.477871,ethereum
2020-04-25,187.34336861419638,20756708748.58927,13419651870.125168,ethereum
2020-04-26,194.11423682570447,21449928671.504494,14452583265.899439,ethereum
2020-04-27,197.22990444623989,21798344583.464844,13530756223.951258,ethereum
2020-04-28,196.46262535084685,21715118585.744934,17659706480.60195,ethereum
2020-04-29,197.15473156634306,21824818237.698734,14644384537.090769,ethereum
2020-04-30,215.54817266567386,23796586177.48911,20966892392.04868,ethereum
2020-05-01,205.55600541063674,22894189506.373463,23630952297.4432,ethereum
2020-05-02,211.96829534904975,23540629181.114624,17137878522.355497,ethereum
2020-05-03,213.94301121407548,23700169401.049606,14287655444.044804,ethereum
2020-05-04,210.02470947464775,23254687127.813503,16158461349.767452,ethereum
2020-05-05,206.8325342346069,22819858077.111965,17901489283.101368,ethereum
2020-05-06,205.22517973985205,22740460359.466698,14345915703.711891,ethereum
2020-05-07,200.25479450009442,22529347281.111214,18128961143.16994,ethereum
2020-05-08,212.29247620086525,23678773321.927563,15142506242.294548,ethereum
2020-05-09,211.68904835113835,23476076684.66088,18337241719.88773,ethereum
2020-05-10,210.4318181376063,23328821609.133904,15514402336.324596,ethereum
2020-05-11,188.13722615896586,20859785783.852856,19756507796.247448,ethereum
2020-05-12,185.67471809740294,20616754314.258286,18768379406.38769,ethereum
2020-05-13,189.30578181851274,20993946147.950317,13706747451.019007,ethereum
2020-05-14,199.36937254304945,22169692740.7452,13403589148.76194,ethereum
2020-05-15,203.21124699378416,22562017222.46954,18153298514.018234,ethereum
2020-05-16,194.27309778153102,21656663418.09443,13130818660.241241,ethereum
2020-05-17,200.58339090310048,22256509489.004852,11676763398.063229,ethereum
2020-05-18,206.76889403683904,22938430778.9383,13449821514.26736,ethereum
2020-05-19,214.35764164526782,23793534838.638046,13342260442.297512,ethereum
2020-05-20,213.68672021176667,23656360817.218487,10220660537.90651,ethereum
2020-05-21,209.9207882888633,23303624068.60854,10429639020.80288,ethereum
2020-05-22,198.9175157507187,22089212414.442772,8110302356.370864,ethereum
2020-05-23,206.22772963994552,22960218146.427925,10636959193.321962,ethereum
2020-05-24,206.4112069583191,22943289960.014706,8524288901.148943,ethereum
2020-05-25,200.69072858230618,22417907964.48714,10782742329.00735,ethereum
2020-05-26,203.81011834234977,22639118588.39778,9317131818.625378,ethereum
2020-05-27,200.96361540675866,22325672542.330963,8593529312.403248,ethereum
2020-05-28,207.84589389085414,23085068545.910442,8773050350.183073,ethereum
2020-05-29,219.59156405880168,24328143646.44253,12329460719.291054,ethereum
2020-05-30,220.49116734603788,24504031642.684784,10335270102.499737,ethereum
2020-05-31,242.70977026782677,27012940828.466957,13546265992.193748,ethereum
2020-06-01,232.33100303896677,25671662155.409367,10887047331.601736,ethereum
2020-06-02,248.04456658448655,27559451838.43636,12532381844.259752,ethereum
2020-06-03,237.26532012867918,26414164713.757725,11228877888.97363,ethereum
2020-06-04,244.1253366100756,27137533088.4328,9023955445.45879,ethereum
2020-06-05,243.70782131595863,27105225697.6403,10063518956.568722,ethereum
2020-06-06,240.24696898765103,26722521046.76495,8222827212.494165,ethereum
2020-06-07,242.02164036721499,26923196533.750423,7581565794.828065,ethereum
2020-06-08,244.22674439497985,27129407338.340355,9398819027.550787,ethereum
2020-06-09,246.21278326044262,27441367803.298782,8129322897.065843,ethereum
2020-06-10,243.8495266518988,27188436885.46926,8592468949.874516,ethereum
2020-06-11,247.5419715295243,27480866985.686268,7584308101.602023,ethereum
2020-06-12,232.00078536182022,25655172292.438347,12109538778.82486,ethereum
2020-06-13,237.59341087744238,26414947184.76374,9191505535.416174,ethereum
2020-06-14,238.29362910089247,26503078976.085632,6588386730.111501,ethereum
2020-06-15,232.11252047744935,25856836267.17579,6517043494.317247,ethereum
2020-06-16,231.0170115525279,25743924409.197376,9539612843.334753,ethereum
2020-06-17,235.28847948297147,26206196967.82947,6857067974.879582,ethereum
2020-06-18,233.8636184621818,26079437153.80169,6079869078.290233,ethereum
2020-06-19,231.68485732135008,25847377552.221436,6063250096.3478,ethereum
2020-06-20,228.9592128032193,25534271650.26011,6840801770.229276,ethereum
2020-06-21,228.8691487972198,25501270877.342506,5400222130.457475,ethereum
2020-06-22,227.79190590968685,25381090910.620564,4995955268.45639,ethereum
2020-06-23,243.36470999245498,27083046206.889904,5973345536.2072935,ethereum
2020-06-24,243.07948223903702,27097142032.576195,6291513184.395153,ethereum
2020-06-25,234.5649846444734,26239099771.426495,8149316604.925404,ethereum
2020-06-26,232.64870349961575,25963410301.573772,6321009243.432307,ethereum
